income_bin,Ethnic,rural,distance,FIND_DIV_1000,dp
"(58.46,59.45]",White,Rural,21.79239575,59,dp1
"(58.46,59.45]",White,Urban,5.749428441,59,dp1
"(59.45,60.44]",Asian,Rural,13.43355099,60,dp1
"(59.45,60.44]",Asian,Urban,2.409593404,60,dp1
"(59.45,60.44]",Black or African American,Rural,21.78769203,60,dp1
"(59.45,60.44]",Black or African American,Urban,4.030542987,60,dp1
"(59.45,60.44]",Hispanic,Rural,14.99792294,60,dp1
"(59.45,60.44]",Hispanic,Urban,3.699002766,60,dp1
"(59.45,60.44]",White,Rural,22.01110467,60,dp1
"(59.45,60.44]",White,Urban,5.80599496,60,dp1
"(60.44,61.43]",Asian,Rural,12.07415928,61,dp1
"(60.44,61.43]",Asian,Urban,2.535008278,61,dp1
"(60.44,61.43]",Black or African American,Rural,21.93839588,61,dp1
"(60.44,61.43]",Black or African American,Urban,4.181528323,61,dp1
"(60.44,61.43]",Hispanic,Rural,15.16765357,61,dp1
"(60.44,61.43]",Hispanic,Urban,3.739601132,61,dp1
"(60.44,61.43]",White,Rural,21.80285718,61,dp1
"(60.44,61.43]",White,Urban,5.802236299,61,dp1
"(61.43,62.42]",Asian,Rural,14.47745737,62,dp1
"(61.43,62.42]",Asian,Urban,2.450359469,62,dp1
"(61.43,62.42]",Black or African American,Rural,21.90294925,62,dp1
"(61.43,62.42]",Black or African American,Urban,4.006855197,62,dp1
"(61.43,62.42]",Hispanic,Rural,15.30485327,62,dp1
"(61.43,62.42]",Hispanic,Urban,3.661936009,62,dp1
"(61.43,62.42]",White,Rural,22.01799689,62,dp1
"(61.43,62.42]",White,Urban,5.628777403,62,dp1
"(62.42,63.41]",Asian,Rural,12.55877846,63,dp1
"(62.42,63.41]",Asian,Urban,2.559475609,63,dp1
"(62.42,63.41]",Black or African American,Rural,24.07697555,63,dp1
"(62.42,63.41]",Black or African American,Urban,4.094025965,63,dp1
"(62.42,63.41]",Hispanic,Rural,16.22535323,63,dp1
"(62.42,63.41]",Hispanic,Urban,3.72773483,63,dp1
"(62.42,63.41]",White,Rural,21.84661824,63,dp1
"(62.42,63.41]",White,Urban,5.697964093,63,dp1
"(63.41,64.4]",Asian,Rural,16.74940588,64,dp1
"(63.41,64.4]",Asian,Urban,2.386502096,64,dp1
"(63.41,64.4]",Black or African American,Rural,23.40607073,64,dp1
"(63.41,64.4]",Black or African American,Urban,4.146273578,64,dp1
"(63.41,64.4]",Hispanic,Rural,15.45381483,64,dp1
"(63.41,64.4]",Hispanic,Urban,3.688854533,64,dp1
"(63.41,64.4]",White,Rural,21.64637158,64,dp1
"(63.41,64.4]",White,Urban,5.629514933,64,dp1
"(64.4,65.39]",Asian,Rural,14.75825785,65,dp1
"(64.4,65.39]",Asian,Urban,2.345813687,65,dp1
"(64.4,65.39]",Black or African American,Rural,22.51208516,65,dp1
"(64.4,65.39]",Black or African American,Urban,4.0001371,65,dp1
"(64.4,65.39]",Hispanic,Rural,14.62501699,65,dp1
"(64.4,65.39]",Hispanic,Urban,3.6644696,65,dp1
"(64.4,65.39]",White,Rural,21.36702815,65,dp1
"(64.4,65.39]",White,Urban,5.583856114,65,dp1
"(65.39,66.38]",Asian,Rural,12.64330043,66,dp1
"(65.39,66.38]",Asian,Urban,2.55605586,66,dp1
"(65.39,66.38]",Black or African American,Rural,24.78112163,66,dp1
"(65.39,66.38]",Black or African American,Urban,4.091980253,66,dp1
"(65.39,66.38]",Hispanic,Rural,13.74186467,66,dp1
"(65.39,66.38]",Hispanic,Urban,3.644455306,66,dp1
"(65.39,66.38]",White,Rural,21.39993039,66,dp1
"(65.39,66.38]",White,Urban,5.70470409,66,dp1
"(66.38,67.37]",Asian,Rural,13.97727418,67,dp1
"(66.38,67.37]",Asian,Urban,2.324930935,67,dp1
"(66.38,67.37]",Black or African American,Rural,22.69500401,67,dp1
"(66.38,67.37]",Black or African American,Urban,3.9571773,67,dp1
"(66.38,67.37]",Hispanic,Rural,15.28456944,67,dp1
"(66.38,67.37]",Hispanic,Urban,3.799104384,67,dp1
"(66.38,67.37]",White,Rural,21.02098592,67,dp1
"(66.38,67.37]",White,Urban,5.575562596,67,dp1
"(67.37,68.36]",Asian,Rural,23.3852874,68,dp1
"(67.37,68.36]",Asian,Urban,2.506097712,68,dp1
"(67.37,68.36]",Black or African American,Rural,22.6610859,68,dp1
"(67.37,68.36]",Black or African American,Urban,4.028315311,68,dp1
"(67.37,68.36]",Hispanic,Rural,17.45689802,68,dp1
"(67.37,68.36]",Hispanic,Urban,3.636862134,68,dp1
"(67.37,68.36]",White,Rural,21.45296677,68,dp1
"(67.37,68.36]",White,Urban,5.543661033,68,dp1
"(68.36,69.35]",Asian,Rural,11.72251208,69,dp1
"(68.36,69.35]",Asian,Urban,2.972976376,69,dp1
"(68.36,69.35]",Black or African American,Rural,20.17378998,69,dp1
"(68.36,69.35]",Black or African American,Urban,4.616547413,69,dp1
"(68.36,69.35]",Hispanic,Rural,13.77085394,69,dp1
"(68.36,69.35]",Hispanic,Urban,3.828153697,69,dp1
"(68.36,69.35]",White,Rural,20.88087263,69,dp1
"(68.36,69.35]",White,Urban,6.121401772,69,dp1
"(69.35,70.34]",Asian,Rural,13.31425334,70,dp1
"(69.35,70.34]",Asian,Urban,2.328675877,70,dp1
"(69.35,70.34]",Black or African American,Rural,23.8569507,70,dp1
"(69.35,70.34]",Black or African American,Urban,4.212569367,70,dp1
"(69.35,70.34]",Hispanic,Rural,15.06232972,70,dp1
"(69.35,70.34]",Hispanic,Urban,3.664854687,70,dp1
"(69.35,70.34]",White,Rural,21.17986927,70,dp1
"(69.35,70.34]",White,Urban,5.583379026,70,dp1
"(70.34,71.33]",Asian,Rural,15.98653605,71,dp1
"(70.34,71.33]",Asian,Urban,2.444964086,71,dp1
"(70.34,71.33]",Black or African American,Rural,22.41893997,71,dp1
"(70.34,71.33]",Black or African American,Urban,4.080594472,71,dp1
"(70.34,71.33]",Hispanic,Rural,14.65783117,71,dp1
"(70.34,71.33]",Hispanic,Urban,3.61213858,71,dp1
"(70.34,71.33]",White,Rural,21.17474137,71,dp1
"(70.34,71.33]",White,Urban,5.524435808,71,dp1
"(71.33,72.32]",Asian,Rural,14.14714538,72,dp1
"(71.33,72.32]",Asian,Urban,2.461779519,72,dp1
"(71.33,72.32]",Black or African American,Rural,23.54036996,72,dp1
"(71.33,72.32]",Black or African American,Urban,4.077346433,72,dp1
"(71.33,72.32]",Hispanic,Rural,16.14948428,72,dp1
"(71.33,72.32]",Hispanic,Urban,3.661793553,72,dp1
"(71.33,72.32]",White,Rural,20.89077074,72,dp1
"(71.33,72.32]",White,Urban,5.464674726,72,dp1
"(72.32,73.31]",Asian,Rural,13.68220658,73,dp1
"(72.32,73.31]",Asian,Urban,2.469361222,73,dp1
"(72.32,73.31]",Black or African American,Rural,21.83577352,73,dp1
"(72.32,73.31]",Black or African American,Urban,3.875775646,73,dp1
"(72.32,73.31]",Hispanic,Rural,17.01285067,73,dp1
"(72.32,73.31]",Hispanic,Urban,3.58399634,73,dp1
"(72.32,73.31]",White,Rural,20.90089302,73,dp1
"(72.32,73.31]",White,Urban,5.507320596,73,dp1
"(73.31,74.3]",Asian,Rural,14.08797034,74,dp1
"(73.31,74.3]",Asian,Urban,2.664533431,74,dp1
"(73.31,74.3]",Black or African American,Rural,20.78129048,74,dp1
"(73.31,74.3]",Black or African American,Urban,4.448107693,74,dp1
"(73.31,74.3]",Hispanic,Rural,13.17504488,74,dp1
"(73.31,74.3]",Hispanic,Urban,3.719536768,74,dp1
"(73.31,74.3]",White,Rural,20.17304725,74,dp1
"(73.31,74.3]",White,Urban,5.593093817,74,dp1
"(74.3,75.29]",Asian,Rural,13.59089361,75,dp1
"(74.3,75.29]",Asian,Urban,2.290731962,75,dp1
"(74.3,75.29]",Black or African American,Rural,22.40691437,75,dp1
"(74.3,75.29]",Black or African American,Urban,4.285210928,75,dp1
"(74.3,75.29]",Hispanic,Rural,16.33892847,75,dp1
"(74.3,75.29]",Hispanic,Urban,3.681415637,75,dp1
"(74.3,75.29]",White,Rural,20.59249852,75,dp1
"(74.3,75.29]",White,Urban,5.456620562,75,dp1
"(75.29,76.28]",Asian,Rural,12.78207968,76,dp1
"(75.29,76.28]",Asian,Urban,2.356373849,76,dp1
"(75.29,76.28]",Black or African American,Rural,21.40289153,76,dp1
"(75.29,76.28]",Black or African American,Urban,4.173857766,76,dp1
"(75.29,76.28]",Hispanic,Rural,13.26241213,76,dp1
"(75.29,76.28]",Hispanic,Urban,3.64983543,76,dp1
"(75.29,76.28]",White,Rural,20.38279708,76,dp1
"(75.29,76.28]",White,Urban,5.579561348,76,dp1
"(76.28,77.27]",Asian,Rural,15.80144555,77,dp1
"(76.28,77.27]",Asian,Urban,2.36046361,77,dp1
"(76.28,77.27]",Black or African American,Rural,23.26009636,77,dp1
"(76.28,77.27]",Black or African American,Urban,4.099017504,77,dp1
"(76.28,77.27]",Hispanic,Rural,21.00904194,77,dp1
"(76.28,77.27]",Hispanic,Urban,3.562660424,77,dp1
"(76.28,77.27]",White,Rural,22.00062498,77,dp1
"(76.28,77.27]",White,Urban,5.396799419,77,dp1
"(77.27,78.26]",Asian,Rural,13.46766857,78,dp1
"(77.27,78.26]",Asian,Urban,2.386051072,78,dp1
"(77.27,78.26]",Black or African American,Rural,22.51642186,78,dp1
"(77.27,78.26]",Black or African American,Urban,3.999795215,78,dp1
"(77.27,78.26]",Hispanic,Rural,13.622337,78,dp1
"(77.27,78.26]",Hispanic,Urban,3.549253765,78,dp1
"(77.27,78.26]",White,Rural,20.2238258,78,dp1
"(77.27,78.26]",White,Urban,5.377024827,78,dp1
"(78.26,79.25]",Asian,Rural,17.42169126,79,dp1
"(78.26,79.25]",Asian,Urban,2.436131346,79,dp1
"(78.26,79.25]",Black or African American,Rural,20.70217144,79,dp1
"(78.26,79.25]",Black or African American,Urban,4.289141179,79,dp1
"(78.26,79.25]",Hispanic,Rural,15.34654844,79,dp1
"(78.26,79.25]",Hispanic,Urban,3.604162918,79,dp1
"(78.26,79.25]",White,Rural,20.09770624,79,dp1
"(78.26,79.25]",White,Urban,5.399268811,79,dp1
"(79.25,80.24]",Asian,Rural,13.98383397,80,dp1
"(79.25,80.24]",Asian,Urban,2.376771122,80,dp1
"(79.25,80.24]",Black or African American,Rural,22.35852377,80,dp1
"(79.25,80.24]",Black or African American,Urban,4.140213618,80,dp1
"(79.25,80.24]",Hispanic,Rural,13.50689648,80,dp1
"(79.25,80.24]",Hispanic,Urban,3.576918581,80,dp1
"(79.25,80.24]",White,Rural,19.97470536,80,dp1
"(79.25,80.24]",White,Urban,5.415026084,80,dp1
"(80.24,81.23]",Asian,Rural,17.9563807,81,dp1
"(80.24,81.23]",Asian,Urban,2.326363567,81,dp1
"(80.24,81.23]",Black or African American,Rural,20.98710186,81,dp1
"(80.24,81.23]",Black or African American,Urban,4.265839726,81,dp1
"(80.24,81.23]",Hispanic,Rural,15.83479511,81,dp1
"(80.24,81.23]",Hispanic,Urban,3.694148376,81,dp1
"(80.24,81.23]",White,Rural,20.39098086,81,dp1
"(80.24,81.23]",White,Urban,5.398049349,81,dp1
"(81.23,82.22]",Asian,Rural,15.46989473,82,dp1
"(81.23,82.22]",Asian,Urban,2.449566438,82,dp1
"(81.23,82.22]",Black or African American,Rural,22.2745037,82,dp1
"(81.23,82.22]",Black or African American,Urban,4.247851251,82,dp1
"(81.23,82.22]",Hispanic,Rural,14.82125787,82,dp1
"(81.23,82.22]",Hispanic,Urban,3.642331387,82,dp1
"(81.23,82.22]",White,Rural,19.9893843,82,dp1
"(81.23,82.22]",White,Urban,5.411577414,82,dp1
"(82.22,83.21]",Asian,Rural,13.20005903,83,dp1
"(82.22,83.21]",Asian,Urban,2.476468055,83,dp1
"(82.22,83.21]",Black or African American,Rural,23.18596167,83,dp1
"(82.22,83.21]",Black or African American,Urban,4.118386728,83,dp1
"(82.22,83.21]",Hispanic,Rural,14.07692445,83,dp1
"(82.22,83.21]",Hispanic,Urban,3.515905014,83,dp1
"(82.22,83.21]",White,Rural,20.43071382,83,dp1
"(82.22,83.21]",White,Urban,5.41534661,83,dp1
"(83.21,84.2]",Asian,Rural,11.36352313,84,dp1
"(83.21,84.2]",Asian,Urban,2.455430915,84,dp1
"(83.21,84.2]",Black or African American,Rural,21.89857952,84,dp1
"(83.21,84.2]",Black or African American,Urban,4.173259347,84,dp1
"(83.21,84.2]",Hispanic,Rural,15.22834187,84,dp1
"(83.21,84.2]",Hispanic,Urban,3.632496902,84,dp1
"(83.21,84.2]",White,Rural,19.60036451,84,dp1
"(83.21,84.2]",White,Urban,5.351287186,84,dp1
"(84.2,85.19]",Asian,Rural,14.36095514,85,dp1
"(84.2,85.19]",Asian,Urban,2.529804293,85,dp1
"(84.2,85.19]",Black or African American,Rural,24.00004168,85,dp1
"(84.2,85.19]",Black or African American,Urban,4.139956078,85,dp1
"(84.2,85.19]",Hispanic,Rural,13.87504123,85,dp1
"(84.2,85.19]",Hispanic,Urban,3.598263543,85,dp1
"(84.2,85.19]",White,Rural,20.01662757,85,dp1
"(84.2,85.19]",White,Urban,5.464286289,85,dp1
"(85.19,86.18]",Asian,Rural,12.50036385,86,dp1
"(85.19,86.18]",Asian,Urban,2.356970746,86,dp1
"(85.19,86.18]",Black or African American,Rural,22.02780136,86,dp1
"(85.19,86.18]",Black or African American,Urban,4.082347484,86,dp1
"(85.19,86.18]",Hispanic,Rural,14.3982746,86,dp1
"(85.19,86.18]",Hispanic,Urban,3.540122637,86,dp1
"(85.19,86.18]",White,Rural,19.91531126,86,dp1
"(85.19,86.18]",White,Urban,5.353607387,86,dp1
"(86.18,87.17]",Asian,Rural,17.73220949,87,dp1
"(86.18,87.17]",Asian,Urban,2.304719309,87,dp1
"(86.18,87.17]",Black or African American,Rural,22.90933189,87,dp1
"(86.18,87.17]",Black or African American,Urban,4.12197935,87,dp1
"(86.18,87.17]",Hispanic,Rural,17.89609385,87,dp1
"(86.18,87.17]",Hispanic,Urban,3.550288183,87,dp1
"(86.18,87.17]",White,Rural,20.33920505,87,dp1
"(86.18,87.17]",White,Urban,5.244268943,87,dp1
"(87.17,88.16]",Asian,Rural,14.81811042,88,dp1
"(87.17,88.16]",Asian,Urban,2.501098993,88,dp1
"(87.17,88.16]",Black or African American,Rural,21.56330564,88,dp1
"(87.17,88.16]",Black or African American,Urban,4.526328208,88,dp1
"(87.17,88.16]",Hispanic,Rural,17.16158567,88,dp1
"(87.17,88.16]",Hispanic,Urban,3.523889153,88,dp1
"(87.17,88.16]",White,Rural,20.20582116,88,dp1
"(87.17,88.16]",White,Urban,5.299180831,88,dp1
"(88.16,89.15]",Asian,Rural,13.08863599,89,dp1
"(88.16,89.15]",Asian,Urban,2.333518219,89,dp1
"(88.16,89.15]",Black or African American,Rural,23.28352572,89,dp1
"(88.16,89.15]",Black or African American,Urban,4.040456629,89,dp1
"(88.16,89.15]",Hispanic,Rural,14.3444661,89,dp1
"(88.16,89.15]",Hispanic,Urban,3.55281396,89,dp1
"(88.16,89.15]",White,Rural,19.73158073,89,dp1
"(88.16,89.15]",White,Urban,5.294484972,89,dp1
"(89.15,90.14]",Asian,Rural,12.76533943,90,dp1
"(89.15,90.14]",Asian,Urban,2.408408965,90,dp1
"(89.15,90.14]",Black or African American,Rural,24.10298325,90,dp1
"(89.15,90.14]",Black or African American,Urban,4.086206949,90,dp1
"(89.15,90.14]",Hispanic,Rural,15.58388278,90,dp1
"(89.15,90.14]",Hispanic,Urban,3.557675541,90,dp1
"(89.15,90.14]",White,Rural,19.52633504,90,dp1
"(89.15,90.14]",White,Urban,5.283559542,90,dp1
"(90.14,91.13]",Asian,Rural,13.27101568,91,dp1
"(90.14,91.13]",Asian,Urban,2.396510302,91,dp1
"(90.14,91.13]",Black or African American,Rural,21.01088621,91,dp1
"(90.14,91.13]",Black or African American,Urban,4.346225529,91,dp1
"(90.14,91.13]",Hispanic,Rural,15.89651124,91,dp1
"(90.14,91.13]",Hispanic,Urban,3.598567236,91,dp1
"(90.14,91.13]",White,Rural,19.43248672,91,dp1
"(90.14,91.13]",White,Urban,5.290910779,91,dp1
"(91.13,92.12]",Asian,Rural,12.53150849,92,dp1
"(91.13,92.12]",Asian,Urban,2.411655191,92,dp1
"(91.13,92.12]",Black or African American,Rural,22.77791601,92,dp1
"(91.13,92.12]",Black or African American,Urban,4.115709022,92,dp1
"(91.13,92.12]",Hispanic,Rural,15.51053615,92,dp1
"(91.13,92.12]",Hispanic,Urban,3.594212826,92,dp1
"(91.13,92.12]",White,Rural,19.67231298,92,dp1
"(91.13,92.12]",White,Urban,5.293875164,92,dp1
"(92.12,93.11]",Asian,Rural,13.48741857,93,dp1
"(92.12,93.11]",Asian,Urban,2.336633444,93,dp1
"(92.12,93.11]",Black or African American,Rural,22.39977246,93,dp1
"(92.12,93.11]",Black or African American,Urban,4.113517279,93,dp1
"(92.12,93.11]",Hispanic,Rural,13.83233966,93,dp1
"(92.12,93.11]",Hispanic,Urban,3.465349358,93,dp1
"(92.12,93.11]",White,Rural,19.93778786,93,dp1
"(92.12,93.11]",White,Urban,5.209742072,93,dp1
"(93.11,94.1]",Asian,Rural,14.89308813,94,dp1
"(93.11,94.1]",Asian,Urban,2.394936446,94,dp1
"(93.11,94.1]",Black or African American,Rural,22.65957281,94,dp1
"(93.11,94.1]",Black or African American,Urban,4.095318861,94,dp1
"(93.11,94.1]",Hispanic,Rural,16.92997372,94,dp1
"(93.11,94.1]",Hispanic,Urban,3.648152877,94,dp1
"(93.11,94.1]",White,Rural,19.81182454,94,dp1
"(93.11,94.1]",White,Urban,5.242783771,94,dp1
"(94.1,95.09]",Asian,Rural,13.49442577,95,dp1
"(94.1,95.09]",Asian,Urban,2.383999837,95,dp1
"(94.1,95.09]",Black or African American,Rural,20.35105179,95,dp1
"(94.1,95.09]",Black or African American,Urban,4.246514766,95,dp1
"(94.1,95.09]",Hispanic,Rural,18.20278269,95,dp1
"(94.1,95.09]",Hispanic,Urban,3.524604884,95,dp1
"(94.1,95.09]",White,Rural,19.31839303,95,dp1
"(94.1,95.09]",White,Urban,5.304271051,95,dp1
"(95.09,96.08]",Asian,Rural,12.17286272,96,dp1
"(95.09,96.08]",Asian,Urban,2.443592175,96,dp1
"(95.09,96.08]",Black or African American,Rural,21.60421286,96,dp1
"(95.09,96.08]",Black or African American,Urban,4.189956892,96,dp1
"(95.09,96.08]",Hispanic,Rural,18.30618548,96,dp1
"(95.09,96.08]",Hispanic,Urban,3.599596834,96,dp1
"(95.09,96.08]",White,Rural,19.60883517,96,dp1
"(95.09,96.08]",White,Urban,5.279962533,96,dp1
"(96.08,97.07]",Asian,Rural,12.96358326,97,dp1
"(96.08,97.07]",Asian,Urban,2.507158701,97,dp1
"(96.08,97.07]",Black or African American,Rural,22.23748715,97,dp1
"(96.08,97.07]",Black or African American,Urban,4.033751729,97,dp1
"(96.08,97.07]",Hispanic,Rural,18.06623906,97,dp1
"(96.08,97.07]",Hispanic,Urban,3.590211805,97,dp1
"(96.08,97.07]",White,Rural,19.70502667,97,dp1
"(96.08,97.07]",White,Urban,5.349366942,97,dp1
"(97.07,98.06]",Asian,Rural,12.35830186,98,dp1
"(97.07,98.06]",Asian,Urban,2.480400366,98,dp1
"(97.07,98.06]",Black or African American,Rural,21.81670659,98,dp1
"(97.07,98.06]",Black or African American,Urban,4.156873711,98,dp1
"(97.07,98.06]",Hispanic,Rural,18.18385054,98,dp1
"(97.07,98.06]",Hispanic,Urban,3.620802263,98,dp1
"(97.07,98.06]",White,Rural,19.5529602,98,dp1
"(97.07,98.06]",White,Urban,5.27119127,98,dp1
"(98.06,99.05]",Asian,Rural,11.8382443,99,dp1
"(98.06,99.05]",Asian,Urban,2.953761145,99,dp1
"(98.06,99.05]",Black or African American,Rural,20.58455009,99,dp1
"(98.06,99.05]",Black or African American,Urban,4.398226213,99,dp1
"(98.06,99.05]",Hispanic,Rural,14.93107219,99,dp1
"(98.06,99.05]",Hispanic,Urban,3.903817179,99,dp1
"(98.06,99.05]",White,Rural,19.0240803,99,dp1
"(98.06,99.05]",White,Urban,5.800200684,99,dp1
"(99.05,100]",Asian,Rural,14.99837548,100,dp1
"(99.05,100]",Asian,Urban,2.388066204,100,dp1
"(99.05,100]",Black or African American,Rural,24.80736438,100,dp1
"(99.05,100]",Black or African American,Urban,4.3519601,100,dp1
"(99.05,100]",Hispanic,Rural,14.60320983,100,dp1
"(99.05,100]",Hispanic,Urban,3.873358751,100,dp1
"(99.05,100]",White,Rural,19.84598503,100,dp1
"(99.05,100]",White,Urban,5.544863792,100,dp1
"(100,101]",Asian,Rural,10.50229496,101,dp1
"(100,101]",Asian,Urban,2.35692319,101,dp1
"(100,101]",Black or African American,Rural,22.8628418,101,dp1
"(100,101]",Black or African American,Urban,3.98945413,101,dp1
"(100,101]",Hispanic,Rural,14.43289581,101,dp1
"(100,101]",Hispanic,Urban,3.550961146,101,dp1
"(100,101]",White,Rural,19.47869145,101,dp1
"(100,101]",White,Urban,5.069544719,101,dp1
"(101,102]",Asian,Rural,12.65813047,102,dp1
"(101,102]",Asian,Urban,2.256491615,102,dp1
"(101,102]",Black or African American,Rural,22.61935159,102,dp1
"(101,102]",Black or African American,Urban,3.912830703,102,dp1
"(101,102]",Hispanic,Rural,17.16392987,102,dp1
"(101,102]",Hispanic,Urban,3.426736097,102,dp1
"(101,102]",White,Rural,18.98956763,102,dp1
"(101,102]",White,Urban,4.977379573,102,dp1
"(102,103]",Asian,Rural,31.03272711,103,dp1
"(102,103]",Asian,Urban,2.387629184,103,dp1
"(102,103]",Black or African American,Rural,23.24282014,103,dp1
"(102,103]",Black or African American,Urban,3.952153341,103,dp1
"(102,103]",Hispanic,Rural,20.41735719,103,dp1
"(102,103]",Hispanic,Urban,3.485058892,103,dp1
"(102,103]",White,Rural,20.38367613,103,dp1
"(102,103]",White,Urban,5.055708782,103,dp1
"(103,104]",Asian,Rural,12.3639519,104,dp1
"(103,104]",Asian,Urban,2.28680126,104,dp1
"(103,104]",Black or African American,Rural,21.3530172,104,dp1
"(103,104]",Black or African American,Urban,4.062453471,104,dp1
"(103,104]",Hispanic,Rural,15.23234441,104,dp1
"(103,104]",Hispanic,Urban,3.46271267,104,dp1
"(103,104]",White,Rural,18.70425289,104,dp1
"(103,104]",White,Urban,5.015850331,104,dp1
"(105,106]",Asian,Rural,12.28227672,105,dp1
"(105,106]",Asian,Urban,2.384108536,105,dp1
"(105,106]",Black or African American,Rural,24.97797747,105,dp1
"(105,106]",Black or African American,Urban,3.885888176,105,dp1
"(105,106]",Hispanic,Rural,15.34957955,105,dp1
"(105,106]",Hispanic,Urban,3.570488751,105,dp1
"(105,106]",White,Rural,18.93595701,105,dp1
"(105,106]",White,Urban,5.07528137,105,dp1
"(106,107]",Asian,Rural,12.10763715,106,dp1
"(106,107]",Asian,Urban,2.292815107,106,dp1
"(106,107]",Black or African American,Rural,20.96051817,106,dp1
"(106,107]",Black or African American,Urban,4.046967229,106,dp1
"(106,107]",Hispanic,Rural,15.14028709,106,dp1
"(106,107]",Hispanic,Urban,3.474190162,106,dp1
"(106,107]",White,Rural,18.70553301,106,dp1
"(106,107]",White,Urban,4.947962889,106,dp1
"(107,108]",Asian,Rural,47.87080107,107,dp1
"(107,108]",Asian,Urban,2.312078931,107,dp1
"(107,108]",Black or African American,Rural,23.38400802,107,dp1
"(107,108]",Black or African American,Urban,4.162092345,107,dp1
"(107,108]",Hispanic,Rural,36.14765076,107,dp1
"(107,108]",Hispanic,Urban,3.527581039,107,dp1
"(107,108]",White,Rural,20.38560149,107,dp1
"(107,108]",White,Urban,4.935282164,107,dp1
"(108,109]",Asian,Rural,12.46006493,108,dp1
"(108,109]",Asian,Urban,2.384582271,108,dp1
"(108,109]",Black or African American,Rural,23.75168735,108,dp1
"(108,109]",Black or African American,Urban,4.031790599,108,dp1
"(108,109]",Hispanic,Rural,17.49790845,108,dp1
"(108,109]",Hispanic,Urban,3.660804122,108,dp1
"(108,109]",White,Rural,18.73942751,108,dp1
"(108,109]",White,Urban,5.039076031,108,dp1
"(109,109.9]",Asian,Rural,17.89326546,109,dp1
"(109,109.9]",Asian,Urban,2.559662024,109,dp1
"(109,109.9]",Black or African American,Rural,19.90617564,109,dp1
"(109,109.9]",Black or African American,Urban,4.220845987,109,dp1
"(109,109.9]",Hispanic,Rural,19.12728143,109,dp1
"(109,109.9]",Hispanic,Urban,3.710553635,109,dp1
"(109,109.9]",White,Rural,18.54285208,109,dp1
"(109,109.9]",White,Urban,5.469403437,109,dp1
"(109.9,110.9]",Asian,Rural,14.14767614,110,dp1
"(109.9,110.9]",Asian,Urban,2.490535712,110,dp1
"(109.9,110.9]",Black or African American,Rural,20.89769401,110,dp1
"(109.9,110.9]",Black or African American,Urban,4.01517582,110,dp1
"(109.9,110.9]",Hispanic,Rural,16.10234764,110,dp1
"(109.9,110.9]",Hispanic,Urban,3.611036567,110,dp1
"(109.9,110.9]",White,Rural,18.72781386,110,dp1
